file,emotion,mean_pitch,std_pitch,H->H,H->L,L->L,L->H,H->VL,VL->VL,VL->L,L->VL,H->VH,VH->H,VH->VH,L->VH,VH->L,VL->H,VL->VH,VH->VL
03a01Fa.wav,Unknown,214.5439881519585,43.620504703936064,7.0,1.0,8.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
03a01Nc.wav,Unknown,112.81977113146519,27.1666836898822,8.0,1.0,12.0,0.0,0.0,6.0,2.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0
03a01Wa.wav,Unknown,194.38493512510675,27.873255101706206,4.0,3.0,7.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0
03a02Fc.wav,Unknown,246.06635647115897,55.767749893357255,10.0,2.0,12.0,1.0,0.0,10.0,0.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0
03a02Nc.wav,Unknown,119.73757063316229,18.89228693614131,13.0,1.0,5.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
03a02Ta.wav,Unknown,104.11607695074319,12.544553408015739,17.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
03a02Wb.wav,Unknown,199.63718147324508,41.683348202071954,7.0,1.0,22.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0
03a02Wc.wav,Unknown,262.996894333425,54.74564187893554,9.0,2.0,8.0,3.0,1.0,5.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0
03a04Ad.wav,Unknown,239.28337707203858,25.155239704871835,12.0,3.0,13.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
03a04Fd.wav,Unknown,176.9548681373435,43.66786657691436,6.0,2.0,4.0,1.0,0.0,6.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
03a04Lc.wav,Unknown,112.35089568338313,29.418052678966404,5.0,3.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
03a04Nc.wav,Unknown,119.38649064466405,22.192535720574067,15.0,1.0,8.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
03a04Ta.wav,Unknown,96.3191791218336,7.970350452669463,5.0,1.0,16.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
03a04Wc.wav,Unknown,272.76553757104165,28.842986310338958,8.0,3.0,17.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0
03a05Aa.wav,Unknown,239.79497283996724,29.988713465705963,18.0,4.0,20.0,2.0,2.0,14.0,0.0,1.0,1.0,2.0,13.0,2.0,1.0,3.0,1.0,1.0
03a05Fc.wav,Unknown,200.60878800419616,43.85250282093168,25.0,4.0,18.0,1.0,0.0,9.0,0.0,2.0,2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0
03a05Nd.wav,Unknown,129.65412609035175,14.334762093920276,18.0,2.0,20.0,0.0,0.0,15.0,0.0,2.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0
03a05Tc.wav,Unknown,105.04798495980702,10.006613644393651,10.0,4.0,25.0,1.0,0.0,8.0,1.0,1.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0
03a05Wa.wav,Unknown,202.08574943476256,39.97174552193455,12.0,2.0,27.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
03a05Wb.wav,Unknown,272.7061727932131,32.78720605968422,14.0,4.0,13.0,5.0,0.0,8.0,3.0,2.0,2.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0
03a07Fa.wav,Unknown,218.80436772626828,49.391449319980275,17.0,3.0,11.0,2.0,0.0,11.0,0.0,1.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0
03a07Fb.wav,Unknown,259.87307224901025,51.35027638548578,20.0,3.0,25.0,2.0,0.0,5.0,2.0,3.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0
03a07La.wav,Unknown,109.59598129637092,26.028853876531894,15.0,1.0,31.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0
03a07Nc.wav,Unknown,124.98284683715148,19.70371772631912,16.0,1.0,12.0,0.0,0.0,10.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
03a07Wc.wav,Unknown,264.12281755727196,45.0185839578493,15.0,2.0,17.0,2.0,0.0,8.0,1.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
03b01Fa.wav,Unknown,210.40451442568195,44.87035509030408,16.0,4.0,20.0,4.0,0.0,9.0,2.0,2.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0
03b01Lb.wav,Unknown,114.1614382837968,24.115145833207382,19.0,3.0,27.0,2.0,0.0,9.0,1.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
03b01Nb.wav,Unknown,114.71496949748646,17.85939542387827,5.0,3.0,31.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0
03b01Td.wav,Unknown,119.36767984064407,26.39146852991645,10.0,2.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
03b01Wa.wav,Unknown,204.42273501236403,42.75703405899534,17.0,3.0,23.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0
03b01Wc.wav,Unknown,191.6999902073223,43.05755059169348,22.0,3.0,26.0,2.0,0.0,6.0,1.0,1.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0
03b02Aa.wav,Unknown,211.3182944839623,25.65216841882114,15.0,5.0,18.0,3.0,0.0,9.0,2.0,4.0,3.0,4.0,13.0,1.0,0.0,1.0,1.0,0.0
03b02La.wav,Unknown,107.94790781113956,17.227054200098525,19.0,3.0,45.0,3.0,1.0,6.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,0.0,0.0
03b02Na.wav,Unknown,108.52721321993803,18.82512664746407,6.0,2.0,33.0,2.0,1.0,9.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0
03b02Tb.wav,Unknown,106.8008930100651,13.879108838613234,13.0,2.0,34.0,1.0,1.0,13.0,0.0,1.0,3.0,3.0,15.0,1.0,1.0,1.0,0.0,0.0
03b02Wb.wav,Unknown,176.47267995361733,22.40599354819698,21.0,4.0,13.0,4.0,1.0,6.0,2.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0
03b03Nb.wav,Unknown,120.55775737689066,21.19940181265849,51.0,3.0,18.0,3.0,1.0,16.0,2.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
03b03Tc.wav,Unknown,107.1126901399376,9.151133677317157,14.0,6.0,45.0,5.0,1.0,4.0,2.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0
03b03Wc.wav,Unknown,227.50020097340703,29.559754765007487,23.0,7.0,32.0,5.0,0.0,13.0,3.0,5.0,2.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0
03b09La.wav,Unknown,107.48463957592939,21.586233944666606,14.0,2.0,29.0,1.0,0.0,15.0,1.0,1.0,1.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0
03b09Nc.wav,Unknown,125.9432212179233,21.598691275688484,13.0,4.0,22.0,2.0,0.0,14.0,0.0,1.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0
03b09Tc.wav,Unknown,120.85718754377794,14.437502494529982,19.0,4.0,9.0,3.0,1.0,12.0,4.0,5.0,3.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0
03b09Wa.wav,Unknown,179.4466797999459,42.57634238945077,17.0,5.0,29.0,3.0,0.0,4.0,0.0,1.0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0
03b10Ab.wav,Unknown,253.5568390095239,29.563242532653156,7.0,3.0,26.0,4.0,0.0,6.0,0.0,2.0,3.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0
03b10Ec.wav,Unknown,158.13741877425858,23.304353514441416,32.0,3.0,12.0,5.0,0.0,23.0,1.0,1.0,2.0,1.0,11.0,0.0,2.0,0.0,1.0,1.0
03b10Na.wav,Unknown,131.62132990546306,22.56477914774393,20.0,5.0,15.0,4.0,0.0,12.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
03b10Nc.wav,Unknown,136.20928496160062,36.46714164276612,28.0,2.0,9.0,1.0,0.0,13.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
03b10Wb.wav,Unknown,226.96013961403955,41.820633998071756,21.0,2.0,11.0,1.0,0.0,11.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
03b10Wc.wav,Unknown,245.74226371110154,58.57496025067754,22.0,2.0,22.0,1.0,0.0,10.0,0.0,1.0,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0
08a01Ab.wav,Unknown,259.33959250863387,36.72465342759048,15.0,3.0,5.0,2.0,0.0,8.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
08a01Fd.wav,Unknown,233.59594926048374,39.85757137072529,22.0,2.0,3.0,1.0,1.0,8.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
08a01Lc.wav,Unknown,198.46624948746162,49.38796139379559,11.0,1.0,20.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
08a01Na.wav,Unknown,192.5765232078538,31.16349281829315,12.0,1.0,6.0,0.0,0.0,10.0,1.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
08a01Wa.wav,Unknown,307.63886329443113,44.72565544933946,11.0,2.0,9.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
08a01Wc.wav,Unknown,376.1609266722546,55.10766429778932,20.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
08a02Ab.wav,Unknown,288.3188833860388,51.820113400690246,11.0,3.0,14.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0
08a02Ac.wav,Unknown,240.10853908638592,49.84750041097359,7.0,2.0,7.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
08a02Fe.wav,Unknown,226.77433623102303,31.919092681878997,11.0,2.0,4.0,1.0,0.0,10.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
08a02La.wav,Unknown,201.66186334844707,49.457723187592066,10.0,1.0,18.0,0.0,0.0,9.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
08a02Na.wav,Unknown,200.86481761074882,37.307938710263535,20.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
08a02Tb.wav,Unknown,138.1335074621084,42.026884551720265,50.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
08a02Wc.wav,Unknown,328.3895814603576,88.37308961537785,23.0,1.0,6.0,1.0,0.0,9.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
08a04Ff.wav,Unknown,211.17611337920943,41.117345453215535,21.0,1.0,7.0,1.0,0.0,8.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
08a04La.wav,Unknown,195.45080972342257,44.92047000493061,14.0,2.0,28.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
08a04Nc.wav,Unknown,183.27684541738037,34.45867655366423,17.0,1.0,16.0,2.0,0.0,10.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0
08a04Tb.wav,Unknown,132.3993283684712,51.23809951077123,48.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
08a04Wc.wav,Unknown,324.07942583813855,90.2118466478453,15.0,2.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
08a05Fe.wav,Unknown,280.56650298342316,46.45228229301362,35.0,3.0,17.0,2.0,0.0,13.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0
08a05Lc.wav,Unknown,226.73846878310505,49.536040987543096,26.0,5.0,26.0,3.0,0.0,23.0,2.0,3.0,1.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0
08a05Nb.wav,Unknown,205.9606798976884,34.44353948537525,26.0,3.0,22.0,2.0,0.0,11.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
08a05Ta.wav,Unknown,149.3909988490672,13.52923125655218,20.0,5.0,18.0,1.0,0.0,11.0,0.0,2.0,2.0,4.0,9.0,2.0,0.0,1.0,0.0,0.0
08a05Wa.wav,Unknown,319.76933600726136,51.449931975107546,10.0,3.0,20.0,3.0,0.0,6.0,2.0,1.0,2.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0
08a07Fd.wav,Unknown,279.8872086944803,77.65055893125411,13.0,1.0,12.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
08a07La.wav,Unknown,199.9437696587075,52.13972731980057,3.0,1.0,35.0,1.0,0.0,9.0,0.0,1.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0
08a07Na.wav,Unknown,211.4631158419557,46.30688844068355,16.0,3.0,14.0,3.0,0.0,11.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
08a07Ta.wav,Unknown,131.4281033951856,48.92423081059225,28.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0
08a07Tb.wav,Unknown,138.81542545884167,47.954641665626575,32.0,1.0,8.0,1.0,0.0,17.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0
08a07Wc.wav,Unknown,335.0573541427544,96.29249966257937,16.0,2.0,3.0,3.0,0.0,11.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0
08b01Aa.wav,Unknown,288.5445457371298,43.26049246243533,15.0,5.0,23.0,6.0,0.0,7.0,1.0,1.0,3.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0
08b01Fd.wav,Unknown,231.3139895419507,43.79361231518773,19.0,1.0,24.0,2.0,1.0,12.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
08b01Fe.wav,Unknown,307.75173229357443,76.19293192019099,26.0,1.0,11.0,3.0,0.0,9.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
08b01Lb.wav,Unknown,197.79117392014396,48.176909756298585,27.0,3.0,24.0,3.0,1.0,18.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
08b01Na.wav,Unknown,219.68148180447747,42.61649787244103,20.0,2.0,12.0,3.0,1.0,16.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
08b01Wa.wav,Unknown,272.57312822766187,64.10766692283111,9.0,3.0,29.0,2.0,0.0,8.0,0.0,1.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
08b02Ff.wav,Unknown,315.08758664313757,97.69725097056522,20.0,1.0,9.0,1.0,0.0,14.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0
08b02La.wav,Unknown,184.26826584158061,41.94495914709867,21.0,3.0,34.0,3.0,1.0,14.0,2.0,2.0,2.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0
08b02Nb.wav,Unknown,210.56101654728053,50.09840998697732,25.0,2.0,31.0,2.0,0.0,12.0,0.0,2.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0
08b02Tc.wav,Unknown,134.69457013962148,48.80199703125802,78.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0
08b02Wd.wav,Unknown,302.6579344153734,56.07623561564037,20.0,3.0,18.0,4.0,0.0,9.0,4.0,4.0,3.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0
08b03Fe.wav,Unknown,251.23468234433898,61.92174138768811,15.0,2.0,44.0,2.0,0.0,10.0,0.0,1.0,1.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0
08b03Lc.wav,Unknown,185.73067193990065,42.72212146219996,1.0,2.0,65.0,0.0,0.0,15.0,1.0,3.0,0.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0
08b03Nb.wav,Unknown,221.00479333495358,46.864160359133336,24.0,4.0,29.0,3.0,0.0,14.0,2.0,3.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0
08b03Tc.wav,Unknown,145.45641631307754,39.70914789099962,70.0,7.0,25.0,5.0,1.0,15.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
08b03Wd.wav,Unknown,263.69019686991396,66.45768007082701,19.0,5.0,38.0,5.0,1.0,12.0,2.0,1.0,2.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0
08b09Ab.wav,Unknown,295.2719572472282,48.363733969245374,27.0,4.0,6.0,3.0,1.0,15.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0
08b09Fd.wav,Unknown,285.25047459599006,66.74060679352459,21.0,5.0,22.0,4.0,0.0,14.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
08b09Lc.wav,Unknown,174.0999044783671,37.77354149614864,26.0,5.0,40.0,4.0,0.0,15.0,1.0,2.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
08b09Nb.wav,Unknown,191.90382023675656,32.764785854331016,24.0,2.0,26.0,3.0,0.0,11.0,0.0,1.0,3.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0
08b09Tb.wav,Unknown,134.26126403317278,50.194327190863106,74.0,1.0,0.0,1.0,1.0,39.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,2.0,0.0,1.0
08b09Wa.wav,Unknown,292.6879042009132,66.68048041015159,9.0,4.0,32.0,4.0,0.0,9.0,1.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
08b09Wc.wav,Unknown,245.48052102031605,42.49593596119853,19.0,3.0,18.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
08b10Aa.wav,Unknown,284.2638180732709,62.04638610528798,13.0,1.0,25.0,1.0,0.0,7.0,2.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
08b10Fd.wav,Unknown,255.74667425510447,79.09131543682358,14.0,2.0,27.0,1.0,0.0,12.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
08b10La.wav,Unknown,176.2652220436632,33.0100239433774,24.0,2.0,21.0,2.0,0.0,17.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0
08b10Nc.wav,Unknown,193.24147728612786,45.164527070427546,30.0,2.0,7.0,1.0,0.0,17.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
08b10Tc.wav,Unknown,158.71317957901937,17.528676868242254,14.0,5.0,31.0,3.0,0.0,10.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0
08b10Wa.wav,Unknown,277.3541531532846,85.43177415357454,20.0,2.0,23.0,2.0,0.0,14.0,0.0,1.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
09a01Ea.wav,Unknown,250.91383562124517,17.980907831817813,12.0,2.0,13.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0
09a01Fa.wav,Unknown,349.499920775056,56.07651124566691,14.0,0.0,9.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0
09a01Nb.wav,Unknown,157.6628048251111,25.44884545160649,7.0,1.0,11.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
09a01Wb.wav,Unknown,310.0723993615611,34.49427943092894,7.0,2.0,7.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
09a02Ea.wav,Unknown,327.3586838757411,47.65159643195368,8.0,1.0,6.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0
09a02Eb.wav,Unknown,249.5418673582396,28.12767384696808,11.0,3.0,12.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
09a02La.wav,Unknown,187.21397667202618,61.0038433802408,7.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
09a02Wb.wav,Unknown,258.37969217684866,52.40489551172492,11.0,2.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0
09a04Fd.wav,Unknown,324.4357774621462,61.10097257002965,9.0,3.0,4.0,3.0,0.0,5.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
09a04La.wav,Unknown,183.21721455106248,63.677876802442995,6.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
09a04Nb.wav,Unknown,168.26387152846488,20.648767143860077,2.0,1.0,12.0,1.0,0.0,6.0,2.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
09a04Wa.wav,Unknown,271.89853004478056,31.128889241661465,2.0,2.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
09a05Ed.wav,Unknown,242.22118630702246,41.42584560845597,20.0,4.0,29.0,5.0,1.0,5.0,4.0,3.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0
09a05Lc.wav,Unknown,172.41864729582343,33.32504970422788,26.0,3.0,24.0,2.0,0.0,14.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
09a05Nb.wav,Unknown,175.94926152669646,24.280494184050188,13.0,4.0,29.0,2.0,0.0,6.0,1.0,4.0,1.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0
09a05Tb.wav,Unknown,147.95598249406106,12.579012245432047,15.0,6.0,33.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0
09a05Wb.wav,Unknown,328.1067475449181,45.91736920640444,18.0,2.0,11.0,4.0,1.0,12.0,3.0,2.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0
09a05Wc.wav,Unknown,357.43399905760185,49.81390502815898,16.0,3.0,16.0,3.0,0.0,11.0,2.0,2.0,3.0,1.0,12.0,0.0,0.0,2.0,0.0,1.0
09a07Eb.wav,Unknown,238.66254157069235,26.700603255172098,19.0,3.0,9.0,3.0,0.0,7.0,3.0,4.0,3.0,2.0,6.0,1.0,1.0,2.0,0.0,1.0
09a07Na.wav,Unknown,174.7949231220542,30.62262950926931,7.0,2.0,22.0,2.0,0.0,5.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
09a07Ta.wav,Unknown,173.15867085062104,17.86388774815464,20.0,2.0,8.0,1.0,0.0,8.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
09a07Wb.wav,Unknown,366.5567046362783,39.04592091736005,10.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
09a07Wd.wav,Unknown,245.99756184851623,43.87599637181733,24.0,2.0,20.0,0.0,0.0,5.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0
09b01Ea.wav,Unknown,292.5858983164826,34.96017932687471,14.0,4.0,25.0,4.0,0.0,5.0,2.0,4.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0
09b01Na.wav,Unknown,183.00370132059518,24.04993824909087,10.0,6.0,25.0,4.0,0.0,9.0,0.0,1.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0
